article,energy,nr,level_0,index,alfa,beta,alfa_err,beta_err,LET,cells,dose,sf,x_err,sf_err_up,sf_err_down,sf_error,weight,alfa_fit,beta_fit,alfa_fit_err,beta_fit_err,residuals,residuals_limit,alfa_fit_org,beta_fit_org,covar_fit,diff_alfa,div_alfa,diff_beta,div_beta,alfa/beta,alfa(fit)/beta(fit),a(fit)/a_ref(fit),b(fit)/b_ref(fit),a/a_ref,b/b_ref,A,B,C,D
11,870,2,32,32,0.55,0.053,0.12,0.031,28.8,C3H10T1/2,2.0968356333745444,0.2915395173169089,2.08955124135396,0.3608745318562571,0.21222434489687916,0.07432509347968898,13.454406219795374,0.5347203658034914,0.05425711546713785,0.04938144562528809,0.01287253189593141,0.23958859775544172,0.15210770087520623,0.5401754759649375,0.052737049440820624,-0.0006267059447818301,0.015279634196508685,1.0285749995206352,-0.0012571154671378523,0.9768304036011782,10.377358490566039,9.855303976256494,2.0119699353346854,4.3093653071617055,2.291666666666667,3.3125,True,True,True,True
11,870,3,33,33,0.55,0.053,0.12,0.031,28.8,C3H10T1/2,3.106342099107829,0.10932703510700967,3.1134427105957823,0.09411001599453785,0.1220705082602658,0.013980246132863978,71.52949887264546,0.5347203658034914,0.05425711546713785,0.04938144562528809,0.01287253189593141,0.1108683960097868,0.15210770087520623,0.5401754759649375,0.052737049440820624,-0.0006267059447818301,0.015279634196508685,1.0285749995206352,-0.0012571154671378523,0.9768304036011782,10.377358490566039,9.855303976256494,2.0119699353346854,4.3093653071617055,2.291666666666667,3.3125,True,True,True,True
11,870,4,34,34,0.55,0.053,0.12,0.031,28.8,C3H10T1/2,4.149046011962442,0.04296755506681772,4.162161259063722,0.04632906943278165,0.037638650416947944,0.004345209507916854,230.13850038255399,0.5347203658034914,0.05425711546713785,0.04938144562528809,0.01287253189593141,0.025431183062675514,0.15210770087520623,0.5401754759649375,0.052737049440820624,-0.0006267059447818301,0.015279634196508685,1.0285749995206352,-0.0012571154671378523,0.9768304036011782,10.377358490566039,9.855303976256494,2.0119699353346854,4.3093653071617055,2.291666666666667,3.3125,True,True,True,True
11,1460,0,40,40,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,0.47302645007934396,0.6877455943789148,0.47177538832298493,0.761579776888162,0.6144384425812948,0.07357066715343363,13.592373682224094,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.7263255921033798,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,1460,1,41,41,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,1.0045433295362514,0.6633309850868142,1.0060577727150017,0.58629878707767,0.7189534177788514,0.06632731535059067,15.076744697327701,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.357439864812354,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,1460,2,42,42,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,2.0342856766597963,0.37055373583664053,2.0386841464137326,0.41034142924240824,0.33106124448379776,0.03964009237930524,25.226984600118296,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.29314129717780096,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,1460,3,43,43,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,3.0604855436521774,0.17433151508404532,3.076314767137899,0.19099473394187474,0.15001784092749776,0.020488446507188493,48.80799525962811,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.17984666412446595,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,1460,4,44,44,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,4.120450908995133,0.08290905621011575,4.1161841299523925,0.07407061482229375,0.09082966374346978,0.008379524460588011,119.33851433972991,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.1794435123347123,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,1460,5,45,45,0.43,0.038,0.06,0.013,19.7,C3H10T1/2,5.140803708410426,0.039638103936399854,5.139552646654067,0.04389352487152578,0.03560525610489429,0.0041441343833157444,241.30491617887512,0.4443766652647494,0.03665767134286568,0.051587062716629814,0.011773384352010011,0.12076401748929169,0.3660399993901499,0.45032949652625076,0.034973582452243385,-0.000588955293698914,-0.0143766652647494,0.9676475693065834,0.001342328657134316,1.0366179467478793,11.31578947368421,12.122337534984583,1.6720374753886422,2.911531432627678,1.7916666666666667,2.375,True,True,True,True
11,3180,0,46,46,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,0.47567467194850166,0.6966422674437426,0.4767888091111654,0.6305857627424094,0.8089635295943353,0.08918888342596293,11.212159650256362,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.5141442061924957,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
